anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2025,2025-11-25 15:00:00,2.12,4.7,7.7,12.2,46.0,52.0,,706.8,0.0,43.0,3.1,0.396,28.46,8.5,73.0
2025,2025-11-25 16:00:00,2.15,4.7,9.4,13.9,42.0,53.0,,706.7,0.0,44.0,3.4,0.212,28.16,7.0,57.0
2025,2025-11-25 17:00:00,2.28,6.4,23.1,29.4,37.0,57.0,,706.9,0.0,47.0,3.6,0.122,27.43,10.8,100.0
2025,2025-11-25 18:00:00,2.36,5.9,27.9,33.7,30.0,65.0,,707.4,0.0,51.0,3.4,0.027,26.29,9.5,104.0
2025,2025-11-25 19:00:00,2.38,4.5,28.5,32.8,26.0,65.0,,707.9,0.0,55.0,4.9,0.0,25.38,8.0,84.0
2025,2025-11-25 20:00:00,2.31,4.3,19.3,23.4,23.0,62.0,,708.5,0.0,59.0,5.4,0.0,24.95,7.9,67.0
2025,2025-11-25 21:00:00,2.17,4.2,12.4,16.4,22.0,48.0,,709.1,0.0,61.0,4.0,0.0,24.52,7.6,24.0
2025,2025-11-25 22:00:00,2.1,4.0,7.3,11.1,27.0,48.0,,709.5,0.0,65.0,3.7,0.0,23.43,7.3,40.0
2025,2025-11-25 23:00:00,2.3,11.9,23.4,35.1,8.0,46.0,,709.7,0.0,74.0,4.0,0.0,22.3,3.0,91.0
2025,2025-11-26 00:00:00,2.44,37.2,26.3,63.4,5.0,40.0,,709.8,0.0,70.0,3.5,0.0,22.96,2.6,109.0
2025,2025-11-26 01:00:00,2.17,9.9,19.7,29.6,12.0,52.0,,709.8,0.0,65.0,3.5,0.0,23.38,4.5,115.0
2025,2025-11-26 02:00:00,2.05,3.9,11.1,14.8,22.0,44.0,,710.1,0.0,66.0,7.2,0.0,22.71,8.6,52.0
2025,2025-11-26 03:00:00,2.04,4.2,10.6,14.7,20.0,109.0,,710.4,0.0,73.0,4.5,0.004,21.41,5.4,83.0
2025,2025-11-26 04:00:00,2.04,4.6,11.8,16.2,17.0,,,710.8,0.0,81.0,3.7,0.004,19.9,4.7,31.0
2025,2025-11-26 05:00:00,2.02,3.8,9.4,12.9,17.0,29.0,,711.1,0.0,82.0,3.4,0.0,19.57,7.8,27.0
2025,2025-11-26 06:00:00,2.07,4.4,13.6,17.8,17.0,27.0,,711.5,0.0,81.0,2.9,0.0,19.34,4.1,63.0
2025,2025-11-26 07:00:00,2.11,4.6,15.0,19.4,,18.0,,712.2,0.0,78.0,2.9,0.0,19.48,5.1,37.0
2025,2025-11-26 08:00:00,2.23,6.4,16.7,23.0,15.0,17.0,,712.7,0.0,80.0,2.8,0.012,19.31,3.3,72.0
2025,2025-11-26 09:00:00,2.41,24.9,22.0,46.8,11.0,24.0,,713.0,0.0,78.0,2.8,0.057,19.95,2.6,228.0
2025,2025-11-26 10:00:00,2.31,18.9,19.1,37.9,17.0,33.0,,713.7,0.0,72.0,2.9,0.265,21.43,5.0,14.0
2025,2025-11-26 11:00:00,2.12,8.3,10.8,19.0,23.0,44.0,,714.2,0.0,67.0,3.7,0.278,22.1,12.5,67.0
2025,2025-11-26 12:00:00,2.06,6.4,8.9,15.1,25.0,42.0,,714.3,0.0,67.0,3.6,0.17,20.47,14.4,78.0
2025,2025-11-26 13:00:00,2.11,10.3,12.7,22.9,26.0,39.0,,713.9,0.0,65.0,3.4,0.279,20.31,17.5,112.0
2025,2025-11-26 14:00:00,2.08,6.8,11.1,17.7,28.0,45.0,,713.8,0.0,66.0,3.0,0.152,19.15,16.7,97.0
2025,2025-11-26 15:00:00,2.09,5.8,10.9,16.6,26.0,39.0,,713.9,0.0,70.0,2.6,0.072,17.64,16.7,93.0
2025,2025-11-26 16:00:00,2.08,4.9,10.7,15.5,27.0,29.0,,714.1,0.0,72.0,2.7,0.037,16.85,13.4,75.0
2025,2025-11-26 17:00:00,2.1,5.1,15.3,20.3,21.0,27.0,,714.4,0.0,75.0,2.7,0.015,16.07,10.4,66.0
2025,2025-11-26 18:00:00,2.17,6.7,23.1,29.7,11.0,29.0,,714.6,0.0,81.0,3.2,0.002,15.36,7.9,46.0
2025,2025-11-26 19:00:00,2.18,5.5,22.0,27.4,11.0,29.0,,714.8,0.0,82.0,3.4,0.0,15.09,8.3,49.0
2025,2025-11-26 20:00:00,2.22,7.2,23.9,31.1,8.0,25.0,,715.2,0.0,83.0,3.0,0.018,14.7,7.4,62.0
2025,2025-11-26 21:00:00,2.11,5.0,15.2,20.0,14.0,26.0,,715.0,0.0,84.0,3.6,0.021,14.39,9.3,58.0
2025,2025-11-26 22:00:00,2.04,4.5,11.2,15.5,18.0,22.0,,715.2,0.0,85.0,3.5,0.013,14.27,11.8,34.0
2025,2025-11-26 23:00:00,2.03,4.1,7.6,11.5,25.0,24.0,,715.2,0.0,85.0,2.9,0.02,14.33,11.2,32.0
2025,2025-11-27 00:00:00,1.96,3.7,7.5,11.0,29.0,20.0,,715.2,0.0,85.0,2.8,0.004,14.58,10.9,26.0
2025,2025-11-27 01:00:00,1.98,3.7,7.6,11.1,30.0,22.0,,714.8,0.0,85.0,2.8,0.0,14.51,10.1,29.0
