anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO
2025,2025-04-10 20:00:00,0.664,8.0,24.7,28.2,48.7,44.0,,732.0,0.0,19.0,,0.001,29.3,7.2,113.0,0,0,0,0,0,0,1,0
2025,2025-04-10 21:00:00,0.56,7.9,17.9,21.4,54.1,76.0,,732.0,0.0,29.0,,0.0,27.5,9.9,101.0,1,0,0,0,0,0,0,0
2025,2025-04-10 22:00:00,0.522,7.6,12.0,15.2,55.6,48.0,,734.0,0.0,38.0,,0.0,25.6,10.5,121.0,0,0,0,0,0,0,1,0
2025,2025-04-10 23:00:00,0.499,8.0,10.2,13.7,54.5,41.0,,734.0,0.0,45.0,,0.0,24.2,13.3,120.0,0,0,0,0,0,0,1,0
2025,2025-04-11 00:00:00,0.507,7.8,13.2,16.5,50.1,29.0,,734.0,0.0,51.0,,0.0,22.6,9.1,117.0,0,0,0,0,0,0,1,0
2025,2025-04-11 01:00:00,0.491,7.8,9.9,13.2,48.5,34.0,,734.0,0.0,60.0,,0.0,20.3,3.0,142.0,0,0,0,0,0,0,1,0
2025,2025-04-11 02:00:00,0.522,,11.6,14.9,37.8,29.0,,734.0,0.0,67.0,,0.0,18.3,1.1,261.0,0,0,0,0,1,0,0,0
2025,2025-04-11 03:00:00,0.519,7.5,11.8,14.8,26.7,25.0,,733.0,0.0,75.0,,0.0,16.5,1.6,287.0,0,0,0,0,1,0,0,0
2025,2025-04-11 04:00:00,0.536,7.5,15.1,18.1,26.2,20.0,,733.0,0.0,78.0,,0.0,15.5,1.8,287.0,0,0,0,0,1,0,0,0
2025,2025-04-11 05:00:00,0.597,9.2,25.7,30.4,14.0,23.0,,733.0,0.0,81.0,,0.0,14.8,1.1,286.0,0,0,0,0,1,0,0,0
2025,2025-04-11 06:00:00,0.652,21.1,26.7,43.3,11.2,31.0,,733.0,0.0,83.0,,0.0,14.2,1.5,294.0,0,0,0,1,0,0,0,0
2025,2025-04-11 07:00:00,0.779,43.8,27.4,66.3,11.5,41.0,,734.0,0.0,83.0,,0.018,13.9,1.5,285.0,0,0,0,0,1,0,0,0
2025,2025-04-11 08:00:00,0.839,42.0,30.8,68.0,16.0,49.0,,734.0,0.0,65.0,,0.171,18.6,2.4,296.0,0,0,0,1,0,0,0,0
2025,2025-04-11 09:00:00,0.599,12.3,18.8,26.6,37.3,76.0,,735.0,0.0,49.0,,0.379,23.1,3.8,332.0,0,0,0,1,0,0,0,0
2025,2025-04-11 10:00:00,0.542,9.2,12.8,17.4,51.7,60.0,,735.0,0.0,38.0,,0.576,26.8,3.1,6.0,0,1,0,0,0,0,0,0
2025,2025-04-11 11:00:00,0.519,8.1,10.3,13.7,61.8,54.0,,735.0,0.0,34.0,,0.739,28.4,6.6,132.0,0,0,0,0,0,0,1,0
2025,2025-04-11 12:00:00,0.506,7.7,9.0,12.0,62.9,39.0,,735.0,0.0,30.0,,0.847,30.3,12.5,125.0,0,0,0,0,0,0,1,0
2025,2025-04-11 13:00:00,0.44,7.7,8.6,11.7,62.3,37.0,,735.0,0.0,27.0,,0.89,31.3,15.7,121.0,0,0,0,0,0,0,1,0
2025,2025-04-11 14:00:00,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2025,2025-04-11 15:00:00,0.485,8.1,8.4,11.8,65.6,30.0,,734.0,0.0,18.0,,0.811,32.8,16.5,110.0,1,0,0,0,0,0,0,0
2025,2025-04-11 16:00:00,0.52,8.2,9.6,13.2,65.1,27.0,,733.0,0.0,17.0,,0.675,33.0,17.0,104.0,1,0,0,0,0,0,0,0
2025,2025-04-11 17:00:00,0.548,8.5,10.4,14.2,65.0,33.0,,733.0,0.0,13.0,,0.497,32.9,16.3,98.0,1,0,0,0,0,0,0,0
2025,2025-04-11 18:00:00,0.521,8.4,10.4,14.1,65.9,41.0,,732.0,0.0,14.0,,0.284,32.2,15.3,109.0,1,0,0,0,0,0,0,0
2025,2025-04-11 19:00:00,0.556,8.2,15.0,18.5,59.3,42.0,,733.0,0.0,19.0,,0.074,30.6,12.6,101.0,1,0,0,0,0,0,0,0
2025,2025-04-11 20:00:00,0.598,8.0,20.8,24.2,50.4,40.0,,733.0,0.0,24.0,,0.001,28.1,10.1,98.0,1,0,0,0,0,0,0,0
2025,2025-04-11 21:00:00,0.57,7.6,19.1,22.1,56.7,48.0,,734.0,0.0,30.0,,0.0,26.2,10.0,103.0,1,0,0,0,0,0,0,0
2025,2025-04-11 22:00:00,0.513,7.3,12.4,15.1,61.9,48.0,,734.0,0.0,36.0,,0.0,24.5,9.2,124.0,0,0,0,0,0,0,1,0
2025,2025-04-11 23:00:00,0.517,7.5,11.4,14.2,49.6,39.0,,735.0,0.0,42.0,,0.0,23.0,8.8,119.0,0,0,0,0,0,0,1,0
2025,2025-04-12 00:00:00,0.541,7.5,19.8,22.7,37.3,29.0,,735.0,0.0,49.0,,0.0,22.0,6.1,112.0,1,0,0,0,0,0,0,0
2025,2025-04-12 01:00:00,0.516,7.7,13.9,17.0,41.3,48.0,,735.0,0.0,55.0,,0.0,20.3,3.6,113.0,0,0,0,0,0,0,1,0
2025,2025-04-12 02:00:00,0.517,7.5,14.6,17.5,41.4,29.0,,734.0,0.0,57.0,,0.0,19.5,4.9,113.0,0,0,0,0,0,0,1,0
2025,2025-04-12 03:00:00,0.504,7.5,11.9,14.7,32.2,34.0,,734.0,0.0,67.0,,0.0,17.0,1.1,204.0,0,0,0,0,0,0,0,1
2025,2025-04-12 04:00:00,0.5,7.7,11.4,14.5,28.3,37.0,,733.0,0.0,74.0,,0.0,15.6,1.1,299.0,0,0,0,1,0,0,0,0
2025,2025-04-12 05:00:00,0.513,7.8,10.9,14.0,23.5,22.0,,733.0,0.0,78.0,,0.0,14.7,1.1,296.0,0,0,0,1,0,0,0,0
2025,2025-04-12 06:00:00,0.552,12.0,19.5,26.9,14.2,18.0,,733.0,0.0,79.0,,0.0,13.7,1.0,291.0,0,0,0,0,1,0,0,0
2025,2025-04-12 07:00:00,0.665,31.6,29.7,56.5,11.8,33.0,,733.0,0.0,78.0,,0.019,14.1,1.6,279.0,0,0,0,0,1,0,0,0
2025,2025-04-12 08:00:00,0.735,33.4,27.4,56.0,18.1,51.0,,733.0,0.0,62.0,,0.172,18.4,2.0,312.0,0,0,0,1,0,0,0,0
2025,2025-04-12 09:00:00,0.561,12.4,16.4,24.1,40.0,61.0,,733.0,0.0,51.0,,0.382,21.6,3.1,43.0,0,0,1,0,0,0,0,0
2025,2025-04-12 10:00:00,0.547,9.9,14.2,19.5,48.2,53.0,,733.0,0.0,42.0,,0.582,24.5,6.5,107.0,1,0,0,0,0,0,0,0
2025,2025-04-12 11:00:00,0.511,8.5,11.8,15.6,63.0,49.0,,733.0,0.0,28.0,,0.744,28.2,13.7,134.0,0,0,0,0,0,0,1,0
2025,2025-04-12 12:00:00,0.528,7.7,8.3,11.3,69.6,69.0,,732.0,0.0,20.0,,0.85,30.4,19.1,131.0,0,0,0,0,0,0,1,0
2025,2025-04-12 13:00:00,0.545,8.0,8.1,11.4,72.7,54.0,,732.0,0.0,15.0,,0.898,32.2,19.0,127.0,0,0,0,0,0,0,1,0
2025,2025-04-12 14:00:00,0.549,8.1,8.3,11.7,73.3,50.0,,731.0,0.0,13.0,,0.889,33.3,18.8,124.0,0,0,0,0,0,0,1,0
2025,2025-04-12 15:00:00,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
2025,2025-04-12 16:00:00,0.549,,8.5,12.0,71.8,38.0,,730.0,0.0,9.0,,0.69,34.6,20.4,115.0,0,0,0,0,0,0,1,0
2025,2025-04-12 17:00:00,0.547,8.4,8.7,12.4,70.0,46.0,,729.0,0.0,9.0,,0.505,34.2,21.4,116.0,0,0,0,0,0,0,1,0
2025,2025-04-12 18:00:00,0.548,8.3,9.4,13.1,69.9,58.0,,729.0,0.0,9.0,,0.29,33.7,18.8,117.0,0,0,0,0,0,0,1,0
2025,2025-04-12 19:00:00,0.558,8.3,9.8,13.4,67.0,42.0,,729.0,0.0,12.0,,0.077,31.7,18.5,116.0,0,0,0,0,0,0,1,0
2025,2025-04-12 20:00:00,0.534,8.2,9.5,13.0,63.0,44.0,,730.0,0.0,18.0,,0.001,29.3,18.0,118.0,0,0,0,0,0,0,1,0
2025,2025-04-12 21:00:00,0.513,8.0,9.8,13.1,57.0,36.0,,731.0,0.0,28.0,,0.0,27.0,17.6,117.0,0,0,0,0,0,0,1,0
2025,2025-04-12 22:00:00,0.529,7.9,9.3,12.6,55.5,42.0,,731.0,0.0,32.0,,0.0,24.9,12.1,120.0,0,0,0,0,0,0,1,0
2025,2025-04-12 23:00:00,0.546,8.0,11.9,15.2,49.1,25.0,,731.0,0.0,37.0,,0.0,22.7,5.9,114.0,0,0,0,0,0,0,1,0
2025,2025-04-13 00:00:00,0.603,7.8,17.5,20.7,40.8,26.0,,731.0,0.0,42.0,,0.0,20.9,6.0,96.0,1,0,0,0,0,0,0,0
2025,2025-04-13 01:00:00,0.574,7.9,13.6,16.8,44.4,33.0,,731.0,0.0,43.0,,0.0,19.8,5.6,101.0,1,0,0,0,0,0,0,0
2025,2025-04-13 02:00:00,0.552,7.9,12.2,15.5,45.9,29.0,,731.0,0.0,44.0,,0.0,18.9,5.2,94.0,1,0,0,0,0,0,0,0
2025,2025-04-13 03:00:00,0.535,,10.7,13.9,45.1,37.0,,730.0,0.0,49.0,,0.0,18.0,6.3,98.0,1,0,0,0,0,0,0,0
2025,2025-04-13 04:00:00,0.519,,10.1,13.4,38.2,19.0,,730.0,0.0,59.0,,0.0,16.2,1.2,154.0,0,0,0,0,0,0,1,0
2025,2025-04-13 05:00:00,0.523,7.8,10.2,13.3,32.7,27.0,,730.0,0.0,63.0,,0.0,15.3,1.2,123.0,0,0,0,0,0,0,1,0
2025,2025-04-13 06:00:00,0.521,7.9,9.3,12.5,30.2,11.0,,730.0,0.0,68.0,,0.0,14.1,1.1,281.0,0,0,0,0,1,0,0,0
2025,2025-04-13 07:00:00,0.577,9.9,18.3,23.6,19.7,11.0,,730.0,0.0,73.0,,0.02,12.9,1.8,289.0,0,0,0,0,1,0,0,0
2025,2025-04-13 08:00:00,0.604,17.2,17.7,30.2,26.1,25.0,,730.0,0.0,62.0,,0.179,17.7,2.3,207.0,0,0,0,0,0,0,0,1
2025,2025-04-13 09:00:00,0.509,8.5,9.3,13.2,42.6,39.0,,730.0,0.0,57.0,,0.39,20.9,2.6,131.0,0,0,0,0,0,0,1,0
2025,2025-04-13 10:00:00,0.516,8.3,8.9,12.6,47.3,25.0,,730.0,0.0,48.0,,0.592,22.9,7.1,129.0,0,0,0,0,0,0,1,0
2025,2025-04-13 11:00:00,0.515,8.7,10.2,14.3,52.3,26.0,,730.0,0.0,40.0,,0.753,25.3,9.4,104.0,1,0,0,0,0,0,0,0
2025,2025-04-13 12:00:00,0.548,8.5,10.0,13.9,60.7,33.0,,730.0,0.0,30.0,,0.857,28.0,11.5,117.0,0,0,0,0,0,0,1,0
2025,2025-04-13 13:00:00,0.536,8.3,8.4,12.0,62.8,39.0,,729.0,0.0,25.0,,0.904,30.8,13.5,139.0,0,0,0,0,0,0,1,0
2025,2025-04-13 14:00:00,0.529,8.1,8.5,12.0,63.8,38.0,,729.0,0.0,21.0,,0.891,33.5,15.4,125.0,0,0,0,0,0,0,1,0
2025,2025-04-13 15:00:00,0.528,8.5,8.2,,64.2,33.0,,728.0,0.0,19.0,,0.818,34.7,15.7,125.0,0,0,0,0,0,0,1,0
2025,2025-04-13 16:00:00,0.525,8.4,8.6,12.4,61.3,37.0,,728.0,0.0,20.0,,0.681,34.7,17.6,109.0,1,0,0,0,0,0,0,0
2025,2025-04-13 17:00:00,0.544,8.5,8.8,12.6,63.6,37.0,,728.0,0.0,17.0,,0.501,,17.6,112.0,1,0,0,0,0,0,0,0
2025,2025-04-13 18:00:00,0.54,8.4,9.4,13.1,62.4,33.0,,728.0,0.0,17.0,,0.287,34.3,15.2,114.0,0,0,0,0,0,0,1,0
2025,2025-04-13 19:00:00,0.568,8.4,13.8,17.5,56.9,42.0,,728.0,0.0,18.0,,0.077,32.9,12.4,107.0,1,0,0,0,0,0,0,0
2025,2025-04-13 20:00:00,0.548,8.0,11.9,15.3,52.1,46.0,,728.0,0.0,30.0,,0.001,30.1,15.7,116.0,0,0,0,0,0,0,1,0
2025,2025-04-13 21:00:00,0.51,7.8,8.4,11.5,45.9,56.0,,729.0,0.0,45.0,,0.0,27.0,17.0,123.0,0,0,0,0,0,0,1,0
2025,2025-04-13 22:00:00,0.503,8.0,7.9,11.3,45.2,39.0,,730.0,0.0,53.0,,0.0,24.8,13.7,124.0,0,0,0,0,0,0,1,0
2025,2025-04-13 23:00:00,0.517,7.7,9.6,12.6,42.9,28.0,,730.0,0.0,57.0,,0.0,23.3,11.6,114.0,0,0,0,0,0,0,1,0
2025,2025-04-14 00:00:00,0.513,7.8,8.4,11.5,43.1,27.0,,730.0,0.0,63.0,,0.0,21.8,8.7,122.0,0,0,0,0,0,0,1,0
2025,2025-04-14 01:00:00,0.516,7.9,9.2,12.5,40.4,28.0,,730.0,0.0,69.0,,0.0,20.3,4.6,130.0,0,0,0,0,0,0,1,0
2025,2025-04-14 02:00:00,0.522,7.8,9.2,12.4,35.2,25.0,,730.0,0.0,75.0,,0.0,18.6,1.7,257.0,0,0,0,0,1,0,0,0
2025,2025-04-14 03:00:00,0.537,7.7,10.3,13.3,26.0,20.0,,729.0,0.0,81.0,,0.0,17.1,1.2,294.0,0,0,0,1,0,0,0,0
2025,2025-04-14 04:00:00,0.544,7.9,13.8,17.1,21.5,18.0,,729.0,0.0,84.0,,0.0,16.3,1.8,303.0,0,0,0,1,0,0,0,0
2025,2025-04-14 05:00:00,0.573,9.0,18.6,22.9,15.3,16.0,,729.0,0.0,85.0,,0.0,15.4,1.1,282.0,0,0,0,0,1,0,0,0
2025,2025-04-14 06:00:00,0.63,12.8,19.4,27.6,12.2,19.0,,729.0,0.0,87.0,,0.0,14.8,1.1,280.0,0,0,0,0,1,0,0,0
2025,2025-04-14 07:00:00,0.776,36.3,17.3,48.9,11.7,30.0,,729.0,0.0,88.0,,0.022,14.4,1.0,309.0,0,0,0,1,0,0,0,0
2025,2025-04-14 08:00:00,0.845,39.7,21.6,56.5,19.1,69.0,,730.0,0.0,74.0,,0.187,19.1,1.3,276.0,0,0,0,0,1,0,0,0
2025,2025-04-14 09:00:00,0.749,9.2,13.3,17.9,41.7,115.0,,730.0,0.0,67.0,,0.391,21.6,3.3,77.0,1,0,0,0,0,0,0,0
2025,2025-04-14 10:00:00,0.678,8.1,10.5,13.9,43.3,150.0,,730.0,0.0,56.0,,0.59,23.8,4.0,97.0,1,0,0,0,0,0,0,0
2025,2025-04-14 11:00:00,0.547,8.6,10.8,14.8,49.1,111.0,,730.0,0.0,45.0,,0.765,26.5,5.7,117.0,0,0,0,0,0,0,1,0
2025,2025-04-14 12:00:00,0.549,9.3,13.7,18.4,55.4,45.0,,730.0,0.0,37.0,,0.866,29.0,12.0,111.0,1,0,0,0,0,0,0,0
2025,2025-04-14 13:00:00,0.56,8.1,10.5,13.9,63.1,84.0,,729.0,0.0,27.0,,0.913,31.7,13.4,118.0,0,0,0,0,0,0,1,0
2025,2025-04-14 14:00:00,0.575,8.0,8.8,12.1,66.7,55.0,,729.0,0.0,20.0,,0.0,,,,0,0,0,0,0,0,0,0
2025,2025-04-14 15:00:00,0.563,8.0,8.5,11.8,68.2,42.0,,728.0,0.0,15.0,,0.834,35.2,13.5,132.0,0,0,0,0,0,0,1,0
2025,2025-04-14 16:00:00,0.57,8.2,9.2,12.7,69.0,31.0,,728.0,0.0,13.0,,0.695,35.9,13.5,122.0,0,0,0,0,0,0,1,0
2025,2025-04-14 17:00:00,0.562,8.3,9.8,13.4,66.9,35.0,,727.0,0.0,15.0,,0.505,35.7,14.1,108.0,1,0,0,0,0,0,0,0
2025,2025-04-14 18:00:00,0.581,8.1,11.4,14.8,64.2,42.0,,728.0,0.0,13.0,,0.296,35.3,13.2,108.0,1,0,0,0,0,0,0,0
2025,2025-04-14 19:00:00,0.638,8.3,17.8,21.4,56.1,38.0,,728.0,0.0,13.0,,0.084,33.8,11.2,110.0,1,0,0,0,0,0,0,0
2025,2025-04-14 20:00:00,0.7,8.4,33.4,37.2,33.6,56.0,,728.0,0.0,20.0,,0.0,30.9,7.7,98.0,1,0,0,0,0,0,0,0
2025,2025-04-14 21:00:00,0.683,8.4,32.8,36.5,33.2,67.0,,729.0,0.0,23.0,,0.0,28.5,5.9,108.0,1,0,0,0,0,0,0,0
2025,2025-04-14 22:00:00,0.556,7.8,17.1,20.2,39.1,97.0,,730.0,0.0,46.0,,0.0,26.8,11.1,115.0,0,0,0,0,0,0,1,0
2025,2025-04-14 23:00:00,0.514,7.3,8.9,11.6,43.0,57.0,,731.0,0.0,60.0,,0.0,24.5,6.5,143.0,0,0,0,0,0,0,1,0
2025,2025-04-15 00:00:00,0.496,7.5,8.2,11.1,42.6,41.0,,731.0,0.0,68.0,3.1,,22.8,9.8,125.0,0,0,0,0,0,0,1,0
2025,2025-04-15 01:00:00,0.519,7.4,10.0,12.8,39.9,22.0,,731.0,0.0,73.0,3.0,,21.6,8.0,125.0,0,0,0,0,0,0,1,0
2025,2025-04-15 02:00:00,0.545,7.6,10.9,13.8,34.9,22.0,,730.0,0.0,80.0,3.0,,19.9,3.3,172.0,0,0,0,0,0,1,0,0
2025,2025-04-15 03:00:00,0.537,7.5,9.1,11.9,29.7,29.0,,730.0,0.0,85.0,3.0,,18.4,1.1,221.0,0,0,0,0,0,0,0,1
2025,2025-04-15 04:00:00,0.544,8.6,12.2,16.1,23.3,28.0,,730.0,0.0,88.0,2.9,,17.8,1.1,287.0,0,0,0,0,1,0,0,0
2025,2025-04-15 05:00:00,0.553,7.4,8.8,11.5,18.9,24.0,,730.0,0.0,90.0,2.9,,17.2,1.1,281.0,0,0,0,0,1,0,0,0
2025,2025-04-15 06:00:00,0.555,7.5,9.2,12.0,16.5,18.0,,731.0,0.0,92.0,2.8,,16.7,,308.0,0,0,0,1,0,0,0,0
2025,2025-04-15 07:00:00,0.637,17.9,19.4,32.8,14.2,25.0,,732.0,0.0,91.0,3.2,,17.2,1.9,336.0,0,0,0,1,0,0,0,0
2025,2025-04-15 08:00:00,0.663,13.4,19.5,28.3,23.0,42.0,,732.0,0.0,82.0,3.0,,20.0,1.7,328.0,0,0,0,1,0,0,0,0
2025,2025-04-15 09:00:00,0.783,8.8,11.4,15.6,37.7,49.0,,733.0,0.0,73.0,3.1,,22.2,1.7,46.0,0,0,1,0,0,0,0,0
2025,2025-04-15 10:00:00,0.59,8.3,10.6,14.2,44.1,64.0,,733.0,0.0,62.0,3.2,,24.7,4.3,28.0,0,0,1,0,0,0,0,0
2025,2025-04-15 11:00:00,0.524,7.8,9.0,12.1,44.7,64.0,,733.0,0.0,55.0,3.1,,26.4,5.3,94.0,1,0,0,0,0,0,0,0
2025,2025-04-15 12:00:00,0.545,7.7,8.8,11.8,50.2,40.0,,733.0,0.0,48.0,3.6,,28.2,8.1,137.0,0,0,0,0,0,0,1,0
2025,2025-04-15 13:00:00,0.559,7.9,9.0,12.2,57.6,37.0,,733.0,0.0,39.0,3.5,,29.9,11.8,127.0,0,0,0,0,0,0,1,0
2025,2025-04-15 14:00:00,0.541,8.2,8.6,12.1,50.2,53.0,,733.0,0.0,41.0,3.2,,29.9,18.0,114.0,0,0,0,0,0,0,1,0
2025,2025-04-15 15:00:00,0.538,8.4,9.1,12.8,48.3,53.0,,732.0,0.0,42.0,,0.777,29.0,20.1,105.0,1,0,0,0,0,0,0,0
2025,2025-04-15 16:00:00,0.538,8.5,8.9,12.7,52.8,51.0,,732.0,0.0,37.0,,0.676,29.6,18.5,110.0,1,0,0,0,0,0,0,0
2025,2025-04-15 17:00:00,0.54,8.6,9.6,13.6,53.0,45.0,,731.0,0.0,38.0,,0.453,29.7,19.2,108.0,1,0,0,0,0,0,0,0
2025,2025-04-15 18:00:00,0.545,8.4,10.7,14.4,52.2,46.0,,731.0,0.0,42.0,,0.263,29.0,17.9,103.0,1,0,0,0,0,0,0,0
2025,2025-04-15 19:00:00,0.589,8.2,12.3,15.9,55.0,46.0,,731.0,0.0,42.0,,0.065,28.1,15.4,99.0,1,0,0,0,0,0,0,0
2025,2025-04-15 20:00:00,0.58,8.1,13.0,16.4,57.3,49.0,,732.0,0.0,44.0,,0.0,26.7,16.6,99.0,1,0,0,0,0,0,0,0
2025,2025-04-15 21:00:00,0.547,7.9,10.7,13.9,49.6,53.0,,732.0,0.0,56.0,,0.0,25.4,18.2,96.0,1,0,0,0,0,0,0,0
2025,2025-04-15 22:00:00,0.578,8.2,10.3,13.8,46.0,49.0,,733.0,0.0,58.0,,0.0,24.7,16.9,106.0,1,0,0,0,0,0,0,0
2025,2025-04-15 23:00:00,0.562,8.2,8.8,12.3,46.0,43.0,,733.0,0.0,64.0,,0.0,23.5,18.5,119.0,0,0,0,0,0,0,1,0
2025,2025-04-16 00:00:00,0.57,,9.4,12.9,44.3,33.0,,733.0,0.0,69.0,,0.0,22.7,15.4,119.0,0,0,0,0,0,0,1,0
2025,2025-04-16 01:00:00,0.567,8.0,8.4,11.7,45.3,26.0,,733.0,0.0,73.0,,0.0,21.9,15.0,118.0,0,0,0,0,0,0,1,0
2025,2025-04-16 02:00:00,0.54,8.0,8.7,12.1,43.8,29.0,,732.0,0.0,76.0,,0.0,21.4,14.0,118.0,0,0,0,0,0,0,1,0
2025,2025-04-16 03:00:00,0.567,,9.0,12.3,42.5,26.0,,732.0,0.0,78.0,,0.0,21.2,12.7,118.0,0,0,0,0,0,0,1,0
2025,2025-04-16 04:00:00,0.565,7.9,9.0,12.3,42.1,25.0,,731.0,0.0,79.0,,0.0,21.0,12.0,117.0,0,0,0,0,0,0,1,0
2025,2025-04-16 05:00:00,0.521,8.0,9.6,12.8,40.2,27.0,,731.0,0.0,80.0,,0.0,20.7,10.0,116.0,0,0,0,0,0,0,1,0
2025,2025-04-16 06:00:00,0.565,7.9,9.6,12.9,38.9,27.0,,731.0,0.0,82.0,,0.0,20.5,9.4,121.0,0,0,0,0,0,0,1,0
2025,2025-04-16 07:00:00,0.576,8.1,9.4,12.8,39.1,26.0,,731.0,0.0,82.0,,0.014,20.4,8.4,121.0,0,0,0,0,0,0,1,0
2025,2025-04-16 08:00:00,0.585,8.2,10.6,14.1,37.0,22.0,,731.0,0.0,81.0,,0.083,20.8,9.6,119.0,0,0,0,0,0,0,1,0
2025,2025-04-16 09:00:00,0.564,8.3,9.1,12.7,39.7,27.0,,731.0,0.0,76.0,,0.208,21.8,11.3,131.0,0,0,0,0,0,0,1,0
2025,2025-04-16 10:00:00,0.559,8.4,8.8,12.5,42.7,32.0,,731.0,0.0,68.0,,0.313,23.3,9.4,140.0,0,0,0,0,0,0,1,0
2025,2025-04-16 11:00:00,0.56,8.2,8.8,12.4,48.7,40.0,,731.0,0.0,57.0,,0.625,25.6,9.3,142.0,0,0,0,0,0,0,1,0
2025,2025-04-16 12:00:00,0.564,8.2,8.4,11.9,55.2,41.0,,730.0,0.0,44.0,,0.838,28.2,14.7,134.0,0,0,0,0,0,0,1,0
2025,2025-04-16 13:00:00,0.561,,7.9,11.4,57.5,50.0,,729.0,0.0,34.0,,0.864,30.2,17.5,132.0,0,0,0,0,0,0,1,0
2025,2025-04-16 14:00:00,0.564,,7.9,11.4,61.4,46.0,,728.0,0.0,26.0,,0.798,32.4,17.6,141.0,0,0,0,0,0,0,1,0
2025,2025-04-16 15:00:00,0.573,8.4,7.8,11.5,63.0,58.0,,727.0,0.0,19.0,,0.781,33.5,20.3,125.0,0,0,0,0,0,0,1,0
2025,2025-04-16 16:00:00,0.564,8.3,7.4,11.0,64.1,49.0,,727.0,0.0,18.0,,0.59,33.9,20.7,134.0,0,0,0,0,0,0,1,0
2025,2025-04-16 17:00:00,0.577,8.4,7.6,11.3,63.9,43.0,,727.0,0.0,17.0,,0.361,33.8,16.8,145.0,0,0,0,0,0,0,1,0
2025,2025-04-16 18:00:00,0.564,8.3,8.0,11.6,62.0,57.0,,726.0,0.0,16.0,,0.277,33.8,15.6,152.0,0,0,0,0,0,0,1,0
2025,2025-04-16 19:00:00,0.58,8.1,8.4,11.7,59.6,75.0,,727.0,0.0,17.0,,0.056,32.7,13.2,150.0,0,0,0,0,0,0,1,0
2025,2025-04-16 20:00:00,0.576,8.4,10.6,14.3,51.7,113.0,,727.0,0.0,28.0,,0.0,30.3,14.9,127.0,0,0,0,0,0,0,1,0
2025,2025-04-16 21:00:00,0.551,7.7,9.4,12.4,43.3,137.0,,728.0,0.0,48.0,,0.0,27.4,19.9,118.0,0,0,0,0,0,0,1,0
2025,2025-04-16 22:00:00,0.56,8.2,8.5,12.0,43.4,47.0,,728.0,0.0,54.0,,0.0,25.6,19.3,118.0,0,0,0,0,0,0,1,0
2025,2025-04-16 23:00:00,0.558,8.1,8.9,12.3,43.0,37.0,,728.0,0.0,58.0,,0.0,24.5,16.0,117.0,0,0,0,0,0,0,1,0
2025,2025-04-17 00:00:00,0.556,8.2,9.2,12.7,42.0,29.0,,728.0,0.0,63.0,,0.0,23.5,14.9,118.0,0,0,0,0,0,0,1,0
2025,2025-04-17 01:00:00,0.517,8.3,9.4,13.0,39.8,28.0,,728.0,0.0,69.0,,0.0,22.3,13.4,117.0,0,0,0,0,0,0,1,0
2025,2025-04-17 02:00:00,0.549,8.1,8.4,11.8,40.2,23.0,,728.0,0.0,74.0,,0.0,21.3,12.5,121.0,0,0,0,0,0,0,1,0
2025,2025-04-17 03:00:00,0.555,8.2,9.0,12.5,37.5,25.0,,728.0,0.0,80.0,,0.0,20.2,8.9,123.0,0,0,0,0,0,0,1,0
2025,2025-04-17 04:00:00,0.579,8.1,10.1,13.5,33.4,20.0,,727.0,0.0,84.0,,0.0,19.2,5.7,119.0,0,0,0,0,0,0,1,0
2025,2025-04-17 05:00:00,0.55,8.1,14.2,17.7,29.1,18.0,,727.0,0.0,86.0,,0.0,18.9,5.0,107.0,1,0,0,0,0,0,0,0
2025,2025-04-17 06:00:00,0.588,8.4,18.9,22.7,23.4,36.0,,727.0,0.0,86.0,,0.0,18.4,2.9,97.0,1,0,0,0,0,0,0,0
2025,2025-04-17 07:00:00,0.592,9.0,19.2,23.5,24.0,32.0,,728.0,0.0,83.0,,0.01,19.1,3.3,112.0,1,0,0,0,0,0,0,0
2025,2025-04-17 08:00:00,0.583,7.9,10.9,14.2,32.5,39.0,,728.0,0.0,81.0,,0.04,19.8,3.7,126.0,0,0,0,0,0,0,1,0
2025,2025-04-17 09:00:00,0.584,8.2,10.6,14.0,35.7,29.0,,728.0,0.0,76.0,,0.081,20.6,2.0,142.0,0,0,0,0,0,0,1,0
2025,2025-04-17 10:00:00,0.58,8.2,9.6,13.1,37.8,33.0,,728.0,0.0,72.0,,0.195,21.6,3.4,138.0,0,0,0,0,0,0,1,0
2025,2025-04-17 11:00:00,0.581,8.5,10.2,14.1,43.8,36.0,,728.0,0.0,64.0,,0.601,23.7,5.6,139.0,0,0,0,0,0,0,1,0
2025,2025-04-17 12:00:00,0.576,8.4,10.0,13.7,54.1,48.0,,728.0,0.0,51.0,,0.841,27.2,5.5,170.0,0,0,0,0,0,1,0,0
2025,2025-04-17 13:00:00,0.578,8.1,10.0,13.4,60.7,51.0,,727.0,0.0,41.0,,0.784,29.6,7.4,150.0,0,0,0,0,0,0,1,0
